location,Item,Brand,Model,Category,Status,Owner,Quantity,Serial number,Description,Notes
BR,Aputure Light Storm LS 300X - LED COB Bicolor (V-Mount),Aputure,LS300X,Lighting,Missing,BMC,1,,Monitor,
BR,"Atomos Ninja V 5"" 4K HDMI",Atomos,"Ninja V 5"" 4K HDMI",Monitors,Missing,BMC,1,,,
BR,AWTF BR Studio #1,AWTF BR,Studio,Studio,Missing,BMC,1,,,
BR,AWTF BR Studio #2,AWTF BR,Studio,Studio,Missing,BMC,1,6bq03h25257,,
BR,CENTURY LS340FS,CENTURY,LS340FS,Grip,Missing,BMC,1,N/A,,
BR,CENTURY LS340FS,CENTURY,LS340FS,Grip,Missing,BMC,1,,,
BR,CENTURY LS340FS,CENTURY,LS340FS,Grip,Missing,BMC,1,,,
BR,CENTURY LS340FS,CENTURY,LS340FS,Grip,Missing,BMC,1,,,
BR,GIRAFFE LIGHT TRIPOD C-STAND - A10110,CENTURY,A10110,Grip,Missing,BMC,1,,,
BR,Dell m15,Dell,m15 9SQLSH3,Studio,Missing,BMC,1,6746546,,
BR,DJI ASR01,DJI,ASR01,Audio/Audio Mics,Missing,BMC,1,,,
BR,DJI ASR01,DJI,ASR01,Audio/Audio Mics,Missing,BMC,1,,,
BR,DJI OT212,DJI,OT212,Camera Support,Missing,BMC,1,,,
BR,DJI OT213,DJI,OT213,Audio/Audio Mics,Missing,BMC,1,,,
BR,BATTERY CHARGER,DURACELL,CEF14BR4,Battery Chargers,Missing,BMC,1,,,
BR,Fujinon MK18-55mm T2.9 Lens (Sony E Mount),Fujinon,MK18-55mm T2.9 Lens (Sony E Mount),Lenses,Missing,BMC,1,97A00056,,
BR,Fujinon MK50-135mm T2.9 Lens (Sony E Mount),Fujinon,MK50-135mm T2.9 Lens (Sony E Mount),Lenses,Missing,BMC,1,97A00033,Maverick Drone,
BR,GoPro Battery [2],GoPro,Go Pro,Batteries,Missing,BMC,1,BY2137P17209010008,GoPro,
BR,Hyper quadcast,Hyper,quadcast,Audio/Audio Mics,Missing,BMC,1,,,
BR,Folding Table (black) #1,Klimber,779169,Studio,Missing,BMC,1,,,
BR,Folding Table (black) #2,Klimber,779169,Studio,Missing,BMC,1,97A00056,,
BR,Folding Table (black) #3,Klimber,779169,Studio,Missing,BMC,1,97A00033,,
BR,Folding Table (black) #4,Klimber,779169,Studio,Missing,BMC,1,,,
BR,Lexar 128GB 440 XQD #2,Lexar,128GB 440 XQD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
BR,Lexar SD XC V60II 1667X,Lexar,SD XC V60II 1667X,Camera Accessories,Missing,BMC,1,,,
BR,Manfrotto MK290XTA3-2WUS,Manfrotto,MK290XTA3-2WUS,Tripods,Missing,BMC,1,,,
BR,Manfrotto MK290XTA3-2WUS,Manfrotto,MK290XTA3-2WUS,Tripods,Missing,BMC,1,05071301-1121000329,,
BR,Manfrotto MK290XTA3-2WUS,Manfrotto,MK290XTA3-2WUS,Tripods,Missing,BMC,1,,,
BR,Manfrotto RAF45289,Manfrotto,RAF45289,Tripods,Missing,BMC,1,,,
BR,Miliboo MTT608A,Miliboo,MTT608A + MYT802L,Tripods,Missing,BMC,1,,,
BR,Miliboo MTT608A,Miliboo,MTT608A + MYT802L,Tripods,Missing,BMC,1,,,
BR,Neewer step up/down adapter ring kit,Neewer,step up/down adapter ring kit,Camera Accessories/Lens Mounts,Missing,BMC,1,,,
BR,Neewer step up/down adapter ring kit,Neewer,step up/down adapter ring kit,Camera Accessories/Lens Mounts,Missing,BMC,1,,,
BR,PELICAN AIR PELICAN AIR  1605,PELICAN,PELICAN AIR  1605,Camera Accessories,Missing,BMC,1,,,
BR,Pelican PELICAN 1510 CASE,Pelican Products,PELICAN 1510,Camera Accessories,Missing,BMC,1,,,
BR,PNY EliteX PRO-90 128GB - 300MB/s SD,PNY,EliteX-PRO90 128GB - 300MB/s SD,Camera Accessories/Camera Media,Missing,BMC,1,TPDN003877968,,
BR,POLARPRO 95MM,PolarPro,95mm 1-5 stops,Camera Accessories/Lens Mounts,Missing,BMC,1,A1014047431,,
BR,Rode NTG-2 (Shotgun),Rode,NTG-2 (Shotgun) [1],Audio/Audio Mics,Missing,BMC,1,174698,,
BR,Rode NTG2 Shotgun,Rode,NTG2 Shotgun,Microphones,Missing,BMC,1,8 18373 02127 6,,
BR,Rode SN:CJ0484979,Rode,SN:CJ0484979,Audio,Missing,BMC,1,,,
BR,Rode VideoMic Pro [1],Rode,VideoMic Pro,Audio/Audio Mics,Missing,BMC,1,CR0120598,,
BR,Samsung T7 Shield 4TB SSD,Samsung,T7 Shield 4TB SSD,Equipment,Missing,BMC,1,,RX100,
BR,Senheiser MKE600 [1],Senheiser,MKE600,Audio,Missing,BMC,1,2432tpdn004115036,,
BR,Metal Smartphone Holder,Smallrig,,Camera Support,Missing,BMC,1,50959023,,
BR,SmallRig cage A7 SIII,SmallRig,cage A7 SIII,Camera Support,Missing,BMC,1,52516581,,
BR,SmallRig Side grip,SmallRig,Side grip,Camera Support,Missing,BMC,1,,,
BR,SmallRig Top handle,SmallRig,Top handle,Camera Support,Missing,BMC,1,,,
BR,Sony  PXW-FS7 [2],Sony,PXW-FS7 II,Cameras,Missing,BMC,1,22039,bottom screw stuck - needs fixing,
BR,Sony 120GB 440/400 XQD,Sony,128GB 440/400 XQD,Camera Accessories/Camera Media,Missing,BMC,1,,,
BR,Sony 128GB 440/400 XQD #1,Sony,128GB 440/400 XQD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
BR,Sony 128GB 440/400 XQD #2,Sony,128GB 440/400 XQD,Camera Accessories/Camera Media,Missing,BMC,1,N/A,,
BR,Sony A7S III #1,Sony,A7S III,Cameras,Missing,BMC,1,N/A,,
BR,Sony A7S III #2,Sony,A7S III,Cameras,Missing,BMC,1,N/A,,
BR,Sony BC-QZ1 Charger,Sony,BC-QZ1 Charger,Battery Chargers,Missing,BMC,1,1815825,,
BR,Sony BC-QZ1 Charger,Sony,BC-QZ1 Charger,Battery Chargers,Missing,BMC,1,6195307,,
BR,Sony BC-QZ1 Charger,Sony,BC-QZ1 Charger,Battery Chargers,Missing,BMC,1,6195308,,
BR,SONY BC-U1A Charger #2,Sony,BC-U1A Charger,Battery Chargers,Missing,BMC,1,19052900410,,
BR,Sony BP-U70 Battery [3],Sony,BP-U70 Battery,Batteries,Missing,BMC,1,1019203,A7,
BR,Sony FE 1.2/50 GM,Sony,FE 1.2/50 GM,Lenses,Missing,BMC,1,1227601,,
BR,Sony FE 1.4/85 GM,Sony,FE 1.4/85 GM,Lenses,Missing,BMC,1,1301367,,
BR,Sony FE 2.8 / 70-200 GM OSS II,Sony,FE 2.8 / 70-200 GM OSS II,Lenses,Missing,BMC,1,1019204,,
BR,Sony FE 2.8/16 - 35 GM,Sony,FE 2.8/16 - 35 GM,Lenses,Missing,BMC,1,1016052,,
BR,Sony FE 2.8/24 - 70 GM,Sony,FE 2.8/24 - 70 GM,Lenses,Missing,BMC,1,1960440,,
BR,Sony ILME - FX6V,Sony,ILME - FX6V,Cameras,Missing,BMC,1,1821632,,
BR,Sony NP-FZ100 Battery,Sony,NP-FZ100 Battery,Batteries,Missing,BMC,1,1900808,,
BR,Sony NP-FZ100 Battery,Sony,NP-FZ100 Battery,Batteries,Missing,BMC,1,3380735,,
BR,Sony NP-FZ100 Battery,Sony,NP-FZ100 Battery,Batteries,Missing,BMC,1,3380734,,
BR,Sony URX-B40 Transmitter & Receiver [1],Sony,UTX-B40,Audio/Audio Lavs,Missing,BMC,1,100177,Monitor,
BR,Sony URX-P03D,Sony,URX-P03D,Audio/Audio Lavs,Missing,BMC,1,710484,,
BR,LCD MONITOR,VILTROX,DC-70II,Monitors,Missing,BMC,1,,,
BR,PRO LED VIDEO LIGHT #1,YONGNUO,YN160III,Lighting,Missing,BMC,1,XE215H0216,,
BR,PRO LED VIDEO LIGHT #2,YONGNUO,YN160III,Lighting,Missing,BMC,1,,,
BR,PRO LED VIDEO LIGHT #3,YONGNUO,YN160III,Lighting,Missing,BMC,1,,,
BR,PRO LED VIDEO LIGHT #4,YONGNUO,YN160III,Lighting,Missing,BMC,1,,,
BR,Zoom H6,Zoom,H6,Audio/Audio Recorders,Missing,BMC,1,C50034652,,
BR,Zoom H8 HANDY RECORDER,Zoom,H8 HANDY RECORDER,Audio/Audio Recorders,Missing,BMC,1,,,
BR,Background Chroma key,,,Studio,Missing,BMC,1,6TV00020334,,
BR,Male XLR to 3.5mm,,,Audio/Audio Misc,Missing,BMC,1,,,
BR,Seamless Backdrop Black,,"Black 2,70 x 11 m",Studio,Missing,BMC,1,4VGZM220214RC,,
BR,Seamless Backdrop Carnation Pastel Pink,,"Carnation Pastel Pink 2,70 x 11 m",Studio,Missing,BMC,1,95DVM251032023D3,,
BR,Seamless Backdrop Sky Blue,,"Sky Blue 2,70 x 11 m",Studio,Missing,BMC,1,95DVM25102201X4M,,
BR,Seamless Backdrop White,,"White 2,70 x 11 m",Studio,Missing,BMC,1,3NNCKBTR0FEGX7,,
NL,Sony FX9,Sony,FX9,Cameras,Good,BMC,,4002298,,
NL,Sony A7SIII,Sony,A7SIII,Cameras,Missing,BMC,,,,
NL,Sony A9II,Sony,A9II,Cameras,Good,BMC,,,,
NL,Sony A7SII,Sony,A7SII,Cameras,Good,BMC,,,,Old camera we barely use
NL,Sony 12-24mm f/2.8,Sony,12-24mm f/2.8,Lenses,Good,BMC,,,,
NL,Sony 12-24mm f/2.8,Sony,12-24mm f/2.8,Lenses,Good,BMC,,,,
NL,Sony 24-105mm f/4.0,Sony,24-105mm f/4.0,Lenses,Good,BMC,,,,
NL,Sony 24-70mm f/2.8,Sony,24-70mm f/2.8,Lenses,Good,BMC,,,,
NL,Sony 24-70mm f/2.8,Sony,24-70mm f/2.8,Lenses,Good,BMC,,,,
NL,Sony 70-200mm f/2.8,Sony,70-200mm f/2.8,Lenses,Needs Repair,BMC,,,,
NL,Sony 70-200mm f/2.8,Sony,70-200mm f/2.8,Lenses,Good,BMC,,,,
NL,Sony 85mm f/1.8,Sony,85mm f/1.8,Lenses,Good,BMC,,,,
NL,Sony 35mm f/1.4,Sony,35mm f/1.4,Lenses,Good,BMC,,,,
NL,Irix 45mm - Cine,Irix,45mm,Lenses,Good,BMC,,,,
NL,irix 30mm - Cine,Ixix,30mm,Lenses,Good,BMC,,,,
NL,Monitor - Atomos,Atomos,Ninja V,Monitors,Good,BMC,,,,
NL,Atomos Monitor,Atomos,Shinobi 7,Monitors,Good,BMC,,,,
NL,Atomos Monitor,Atomos,Shinobi 7,Monitors,Good,BMC,,,,
NL,"15"" Field monitor",Desview,"15"" Field Monitor",Monitors,Good,BMC,,,,
NL,Sachtler Flowtech Tripod,Sachtler,Flowtech,Tripods,Needs Repair,BMC,,,,
NL,Sirui Video Tripod,Sirui,SH25,Tripods,Good,BMC,,,,
NL,Sirui Photo Tripod,Sirui,SH25,Tripods,Good,BMC,,,,
NL,Gimble,Ronin,Ronin S,Grip,Good,BMC,,,,
NL,"C-Stand BIG ",NA,NA,Lighting,Good,BMC,,,"4x ",
NL,C-Stand SMALL,NA,NA,Lighting,Good,BMC,,,5x,
NL,"C-Stand VERY BIG ",NA,NA,Lighting,Good,BMC,,,,
NL,"Boom Stand ",NA,Na,Lighting,Good,BMC,,,,
NL,SmallRig 15cm Carbon Rods,Smallrig,15cm Carbon Rods,Grip,Good,BMC,,,,
NL,Nova P300C,"Aputure ",Nova P300C,Lighting,Good,BMC,,,,
NL,Nanlite Forza 200,Nanlite,Forza 200,Lighting,Good,BMC,,,,
NL,Nanlite Forza 300,Nanlite,Forza 300,Lighting,Good,BMC,,,,
NL,Nanlite Forza 500,Nanlite,Forza 500,Lighting,Good,BMC,,,,
NL,Nanlite Forza 60,Nanlite,Forza 60,Lighting,Good,BMC,,,,
NL,Nanlite Forza 60,Nanlite,Forza 60,Lighting,Good,BMC,,,,
NL,Nanlite PavoTube II 6c,Nanlite,PavoTube II 6c,Lighting,Good,BMC,,,,
NL,Godox AD600PRO,Godox,AD600PRO,Lighting - Photo,Good,BMC,,,,
NL,Godox AD600PRO,Godox,AD600PRO,Lighting - Photo,Good,BMC,,,,
NL,Godox AD600PRO,Godox,AD600PRO,Lighting - Photo,Good,BMC,,,,
NL,Godox AD300PRO,Godox,AD300PRO,Lighting - Photo,Good,BMC,,,,
NL,Godox AD300POR,Godox,AD300PRO,Lighting - Photo,Good,BMC,,,,
NL,Godox Speedlite Sony Kit,Godox,V1s,Lighting - Photo,Good,BMC,,,,
NL,Mixpre-6 II,Mixpre,Mixpre-6 II,Audio,Good,BMC,,,,
NL,Sennheiser Lavalier Receiver + Transmitter,Sennheiser,SK 500 G4,Audio/Audio Lavs,Good,BMC,,,,
NL,Sennheiser Lavalier Receiver + Transmitter,Sennheiser,SK 500 G4,Audio/Audio Lavs,Good,BMC,,,,
NL,Schoeps CMIT 5u,,,,Missing,BMC,,,,
NL,Rode VideoMic Pro,Rode,VideoMic Pro,Microphones,Good,BMC,,,,
NL,Rode VideoMic NTG,Rode,Videomic NGT,Microphones,Good,BMC,,,,
NL,Rode VideoMic NTG,Rode,Videomic NGT,Microphones,Good,BMC,,,,
NL,Headphones - Sony,Sony,MDR-7506,Headphones,Good,BMC,,,,
NL,Boom Pole,K-Tek,,Audio,Good,BMC,,,,
NL,FX Lion Nano Case,,,,Missing,BMC,,,,
NL,FX Lion Nano V-Lock,,,,Missing,BMC,,,,
NL,FX Lion Nano V-Lock,,,,Missing,BMC,,,,
NL,FX Lion Nano V-Lock,,,,Missing,BMC,,,,
NL,FX Lion Nano V-Lock,,,,Missing,BMC,,,,
NL,FX Lion Nano V-Lock,,,,Missing,BMC,,,,
NL,FX Lion Nano Charger,,,,Missing,BMC,,,,
NL,Sony NP-FZ100,,,,Missing,BMC,,,,
NL,Sony NP-FZ100,,,,Missing,BMC,,,,
NL,Sony NP-FZ100,,,,Missing,BMC,,,,
NL,Sony NP-FZ100,,,,Missing,BMC,,,,
NL,Sony NP-FZ100,,,,Missing,BMC,,,,
NL,Sony NP-FZ100,,,,Missing,BMC,,,,
NL,Sony NP-FZ100,,,,Missing,BMC,,,,
NL,Sony NP-FZ100,,,,Missing,BMC,,,,
NL,Falcon Eyes NP-F750,,,,Missing,BMC,,,,
NL,Falcon Eyes NP-F750,,,,Missing,BMC,,,,
NL,Falcon Eyes NP-F750,,,,Missing,BMC,,,,
NL,Falcon Eyes NP-F750,,,,Missing,BMC,,,,
NL,Falcon Eyes NP-F550,,,,Missing,BMC,,,,
NL,Falcon Eyes NP-F550,,,,Missing,BMC,,,,
NL,Samsung T7 1TB Red,,,,Missing,BMC,,,,
NL,Terradek 4K LT,Terradek,Bolt 4K,Camera Support,Good,BMC,,,,
NL,VO Screen,Devine,"RF 40 ",Audio/Audio Misc,Good,,1,,,
NL,Fog Machine,Beamz,H2000,Studio,Good,,1,,,
NL,Beauty Dish,Godox,NA,Lighting - Photo,Good,,1,,,
NL,Handheld Fog Machine,Fog Machine,Smoke S,Studio,Good,,1,,,
NL,Handheld Fog Machine,Fog Machine,Smoke S,Studio,Good,,1,,,
NL,Probe Lens,Laowa,NA,Lighting,Good,,1,E29583,,
NL,Table Mount,"El Gato ",21GAL9902,Grip,Good,,1,,,
NL,Nanlite Forza 720b,Nanlite,Forza 720b,Lighting,Good,,1,,,
NL,Infinibar PB6,Aputure,Infinibar PB6,Lighting,Good,,1,,,
NL,Teleprompter,Gongyi,NA,Studio,Good,,1,,,
NL,"Walkietalkie ",Motorola,Talkabout T82,Studio,Good,,1,,8x,
NL,Zeiss 35mm f/2.8,Zeis,35mm f/2.8,Lenses,Good,,1,,,
NL,Sigma 10-18mm f/2.8,Sigma,10-18mm f/2.8,Lenses,Good,,1,,,
NL,Sony 28-70mm f/3.5-5.6,Sony,28-70mm f/3.5-5.6,Lenses,Good,,1,,,
NL,Sirui Travel Tripod,Sirui,N-1204X,Tripods,Good,,1,,,
NL,Sirui Travel Tripod,Sirui,N-1204X,Tripods,Good,,1,,,
NL,Benro Monopod,Benro,C38T,Tripods,Good,,1,,,
NL,Ventosa Tripod,Ventosa,NA,Tripods,Good,,1,,,
NL,Travel Tripod,Vanguard,VEO3GO235CB,Tripods,Good,,1,,,
NL,Softbox 25-100,Jinbei,KE 25-100,Lighting,Good,,1,,,
NL,Softbox 35-140,Jinbei,KE 35-140,Lighting,Good,,1,,,
NL,Softbox 35-140,Jinbei,KE 35-140,Lighting,Good,,1,,,
NL,Softbox 70-100,Jinbei,KE 70x100,Lighting,Good,,1,,,
NL,Softbox 90 Deep Octa,Jinbei,KE 90 - Deep Octa,Lighting,Good,,1,,,
NL,Softbox 150 Octa,Jinbei,KE 150 Octa,Lighting,Good,,1,,,
NL,Snapgrid - Astera,Snapgrid,SGAT14W40,Lighting,Good,,1,,,
NL,Snapgrid - Astera,Snapgrid,SGAT14W40,Lighting,Good,,1,,,
NL,Airtube 100,Caligri,Airtube 100,Lighting,Good,,1,,,
NL,"Nanlite Spotlight Mount ",Nanlite,PJ-BM-36,Lighting,Good,,1,,,
NL,Nanlite Fresnel Lens,Nanlite,FL206,Lighting,Good,,1,,,
NL,Electic Motorized Video Dolly,Neewer,DL200,Grip,Good,,1,,,
NL,Electric Motorized Video Dolly,Neewer,DL300,Grip,Good,,1,,,
NL,Sony 24mm f/1.4,Sony,24mm f/1.4,Lenses,Good,,1,,,
NL,Panasonic Lumix BGH1,"Panasonic ",DC-BHG1,Cameras,Good,,1,,,
NL,Panasonic Lumix BGH1,Panasonic,DC-BHG1,Cameras,Good,,1,,,
NL,Panasonic Lumix BGH1,Panasonic,DC-BHG1,Cameras,Good,,1,,,
NL,Panasonic Lumix BGH1,"Panasonic ",DC-BHG1,Camera Support,Good,,1,,,
NL,Panasonic Lumix BGH1,Panasonic,DC-BHG1,Cameras,Good,,1,,,
NL,Laowa 7.5mm f/2,Laowa,7.5mm f/2,Lenses,Good,,1,,,
NL,Laowa 7.5mm f/2,Laowa,7.5mm f/2,Lenses,Good,,1,,,
NL,Laowa 7.5mm f/2,Laowa,7.5mm f/2,Lenses,Good,,1,,,
NL,Laowa 7.5mm f/2,Laowa,7.5mm f/2,Lenses,Good,,1,,,
NL," Laowa 7.5mm f/2",Laowa,7.5mm f/2,Lenses,Good,,1,,,
NL,Sony FX30,Sony,FX30,Cameras,Good,,1,2000456,,
NL,Sony FX30,Sony,FX30,Cameras,Good,,1,2013760,,
NL,Sony FX30,Sony,FX30,Cameras,Good,,1,2009321,,
NL,Sony FX30,Sony,FX30,Cameras,Good,,1,2009341,,
NL,Sony FX30,Sony,FX30,Cameras,Good,,1,2009322,,
NL,Sony A1,Sony,A1,Cameras,Good,,1,,,
NL,Sony 11mm f/1.8,Sony,11mm f/1.8,Lenses,Good,,1,,,
NL,Sony 11mm f/1.8,Sony,11mm f/1.8,Lenses,Good,,1,,,
NL,Sony 11mm f/1.8,Sony,11mm f/1.8,Lenses,Good,,1,,,
NL,Sony 11mm f/1.8,Sony,11mm f/1.8,Lenses,Good,,1,,,
NL,Sony 11mm f/1.8,Sony,11mm f/1.8,Lenses,Good,,1,,,
NL,Softbox 140 Deep,Jinbei,"140 Deep ",Lighting,Good,,1,,,
NL,Sony 24-70mm f/2.8,Sony,24-70mm f/2.8,Lenses,Good,,1,,,
NL,Sony 50mm f/1.4,Sony,50mm f/1.4,Lenses,Good,,1,,,
NL,Rode VideoMic NTG,Rode,VideoMic NTG,Microphones,Needs Repair,,1,,,
NL,Rode VideoMic Pro,Rode,VideoMic Pro,Microphones,Good,,1,,,
NL,"Smallrig Cage ",Smallrig,Cage,Grip,Good,,1,,,
NL,"Smallrig Top Handle ",Smallrig,Top Handle,Grip,Good,,1,,,
NL,Smallrigh Wooden Side Handle,Smallrig,Wooden Side Handle,Grip,Good,,1,,,
NL,Smallrigh Wooden Side Handle,Smallrig,Smallrig,Grip,Good,,1,,,
NL,Smallrig Vertical Mount,Smallrig,Vertical Mount,Grip,Good,,1,,,
NL,"Smallrig Cage ",Smallrig,Cage,Grip,Good,,1,,,
NL,DJI Mic 3 + Pouch,DJI,DJI Mic 3,Microphones,Good,,1,,,
NL,DJI Mic 3 + Pouch,DJI,DJI Mic 3,Microphones,Good,,1,,,
NL,Monitor - SmallHD,"SmallHD ",Cine 5,Monitors,Good,,1,,,
NL,Monitor - SmallHD,SmallHD,Cine 5,Monitors,Good,,1,,,
NL,Monitor - Atomos,Atomos,Ninja V,Monitors,Good,,1,,,
NL,Smallrig Monitor Cage,Smallrig,Monitor Cage,Grip,Good,,1,,,
NL,Smallrig Monitor Cage,Smallrig,Monitor Cage,Grip,Good,,1,,,
NL,Atomos Monitor,Atomos,Shinobi 7,Monitors,Good,,1,,,
NL,Kingston 256GB SD Card,Kingston,256GB - 300 mb/s,Camera Support,Good,,1,,6x,
NL,Kingston 128GB SD Card,Kingston,128GB - 300 mb/s,Camera Support,Good,,1,,9x,
NL,Sandisk Extreme Plus 32GB SD Card,Sandisk,32GB - 90 mb/s,Camera Support,Good,,1,,1x,
NL,Sony 128GB SD Card,Sony,128GB - 300 mb/s,Camera Support,Good,,1,,2x,
NL,Sony XSD 120GB SD Card,Sony,120GB - 400 mb/s,Camera Support,Good,,1,,2x,
NL,Sony XSD 240GB SD Card,Sony,240GB - 400 mb/s,Camera Support,Good,,1,,2x,
NL,Sandisk Extreme PRO 512GB SD Card,Sandisk,512GB - 170 mb/s,Camera Support,Good,,1,,5x,
NL,Sandisk Extreme Plus 128GB Micro SD Card,Sandisk,128GB - 200 mb/s,Camera Support,Good,,1,,,
NL,GOPRO 8,GOPRO,"HERO 8 ",Cameras,Good,,1,,"Including accessories ",
NL,Panasonic 3MOS,Panasonic,3MOS HDC-TM700,Cameras,Good,,1,,,
NL,Godox Flash Transmitter,"Godox ","X PRO S ",Lighting - Photo,Good,,1,,,
NL,Headphones - Audio Technica,Audio Technica,ATH-M30x,Headphones,Good,,1,,3x,
NL,"Audio Recorder ",ZOOM,H5,Audio/Audio Recorders,Good,,1,,,
NL,"MC Light ",Apurture,"MC ",Lighting,Good,,1,,,
NL,"JBL Speaker ",JBL,Charge 4,Audio,Good,,1,,,
NL,"JBL Speaker ",JBL,Charge,Audio,Good,,1,,,
NL,Sennheiser Lavalier Receiver + Transmitter,Sennheiser,SK 500 G4,Audio/Audio Lavs,Good,,1,,,
NL,"Lavalier Mic ",Sanken,COS-11D PT,Audio/Audio Lavs,Good,,1,,,
NL,"Lavalier Mic ",Sanken,COS-11D PT,Audio/Audio Lavs,Good,,1,,,
NL,"Lavalier Mics ",NA,NA,Audio/Audio Lavs,Good,,1,,4x Old Lav Mics,
NL,"Standing Mic + Transmitter ",Sennheiser,EW - G4,Audio/Audio Mics,Good,,1,,,
NL,"Standing Mic + Transmitter ",Sennheiser,EW - G4,Audio/Audio Mics,Good,,1,,,
NL,"Rode FX9 Mic ",Rode,NA,Audio/Audio Mics,Good,,1,,,
NL,Titan Tubes 8x,Astera,Titan,Lighting,Good,,1,,,Missing 4 plates from the case
NL,"Astera Transmitter Box ",Astera,NA,Lighting,Good,,1,,,
NL,"Easyrig ","Easyrig ",Minimax,Camera Support,Good,,1,,,
NL,"Light stands ",NA,NA,Lighting,Good,,1,,7x,